FILENAME|OBS_ID|PROGRAM|OBS_NUM|VISIT|VISIT_ID|VISITGRP|VISITYPE|SEQ_ID|ACT_ID|EXPOSURE|EXP_TYPE|NEXPOSUR|EXPCOUNT|INSTRUME|DETECTOR|CHANNEL|TARGETID|TARGPROP|TARGNAME|TARGTYPE|TEMPLATE|PNTGTYPE|PNTG_SEQ|TARGORDN|EXPSPCIN|DITHPTIN|MOSTILNO|MODULE|FILTER|PUPIL|DITHERID|PATTTYPE|PATTSTRT|NUMDTHPT|PATTSIZE|SUBPXPTS|PATT_NUM|SUBPIXEL|APERNAME|SDP_VER|SUBARRAY|GRATING|FXD_SLIT|BAND|GWA_XTIL|GWA_YTIL|ASN_CANDIDATE|EXPOSERR|IS_PSF|IS_IMPRT|BKGDTARG|TSOVISIT|MSASTATE|MSAMETFL|OPMODE|LAMP|SPEC_NUM|SPAT_NUM|DMS_NOTE|EXSEGTOT|NINTS|NGROUPS|MTSHADOW
jw02739010001_02105_00006_nrca1_uncal.fits|V02739010001P0000000002105|2739|10|1|02739010001|2|PRIME_TARGETED_FIXED|1|05|6|NRC_IMAGE|18|13|NIRCAM|NRCA1|SHORT|7|OPH-CORE|Oph Core|FIXED|NIRCam Imaging|SCIENCE|18|1|3|6|1|A|F200W|CLEAR|1|FULLBOX|NULL|6|NULL|1|6|NULL|NRCA1_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o010', 'OBSERVATION'), ('c1000', 'MOSAIC')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|6|NONE
jw02739010001_02105_00006_nrca2_uncal.fits|V02739010001P0000000002105|2739|10|1|02739010001|2|PRIME_TARGETED_FIXED|1|05|6|NRC_IMAGE|18|13|NIRCAM|NRCA2|SHORT|7|OPH-CORE|Oph Core|FIXED|NIRCam Imaging|SCIENCE|18|1|3|6|1|A|F200W|CLEAR|1|FULLBOX|NULL|6|NULL|1|6|NULL|NRCA2_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o010', 'OBSERVATION'), ('c1000', 'MOSAIC')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|6|NONE
jw02739010001_02105_00006_nrca3_uncal.fits|V02739010001P0000000002105|2739|10|1|02739010001|2|PRIME_TARGETED_FIXED|1|05|6|NRC_IMAGE|18|13|NIRCAM|NRCA3|SHORT|7|OPH-CORE|Oph Core|FIXED|NIRCam Imaging|SCIENCE|18|1|3|6|1|A|F200W|CLEAR|1|FULLBOX|NULL|6|NULL|1|6|NULL|NRCA3_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o010', 'OBSERVATION'), ('c1000', 'MOSAIC')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|6|NONE
jw02739010001_02105_00006_nrca4_uncal.fits|V02739010001P0000000002105|2739|10|1|02739010001|2|PRIME_TARGETED_FIXED|1|05|6|NRC_IMAGE|18|13|NIRCAM|NRCA4|SHORT|7|OPH-CORE|Oph Core|FIXED|NIRCam Imaging|SCIENCE|18|1|3|6|1|A|F200W|CLEAR|1|FULLBOX|NULL|6|NULL|1|6|NULL|NRCA4_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o010', 'OBSERVATION'), ('c1000', 'MOSAIC')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|6|NONE
jw02739010001_02105_00006_nrcalong_uncal.fits|V02739010001P0000000002105|2739|10|1|02739010001|2|PRIME_TARGETED_FIXED|1|05|6|NRC_IMAGE|18|13|NIRCAM|NRCALONG|LONG|7|OPH-CORE|Oph Core|FIXED|NIRCam Imaging|SCIENCE|18|1|3|6|1|A|F444W|CLEAR|1|FULLBOX|NULL|6|NULL|1|6|NULL|NRCA5_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o010', 'OBSERVATION'), ('c1000', 'MOSAIC')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|6|NONE
jw02739010001_02105_00006_nrcb1_uncal.fits|V02739010001P0000000002105|2739|10|1|02739010001|2|PRIME_TARGETED_FIXED|1|05|6|NRC_IMAGE|18|13|NIRCAM|NRCB1|SHORT|7|OPH-CORE|Oph Core|FIXED|NIRCam Imaging|SCIENCE|18|1|3|6|1|B|F200W|CLEAR|1|FULLBOX|NULL|6|NULL|1|6|NULL|NRCB1_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o010', 'OBSERVATION'), ('c1000', 'MOSAIC')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|6|NONE
jw02739010001_02105_00006_nrcb2_uncal.fits|V02739010001P0000000002105|2739|10|1|02739010001|2|PRIME_TARGETED_FIXED|1|05|6|NRC_IMAGE|18|13|NIRCAM|NRCB2|SHORT|7|OPH-CORE|Oph Core|FIXED|NIRCam Imaging|SCIENCE|18|1|3|6|1|B|F200W|CLEAR|1|FULLBOX|NULL|6|NULL|1|6|NULL|NRCB2_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o010', 'OBSERVATION'), ('c1000', 'MOSAIC')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|6|NONE
jw02739010001_02105_00006_nrcb3_uncal.fits|V02739010001P0000000002105|2739|10|1|02739010001|2|PRIME_TARGETED_FIXED|1|05|6|NRC_IMAGE|18|13|NIRCAM|NRCB3|SHORT|7|OPH-CORE|Oph Core|FIXED|NIRCam Imaging|SCIENCE|18|1|3|6|1|B|F200W|CLEAR|1|FULLBOX|NULL|6|NULL|1|6|NULL|NRCB3_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o010', 'OBSERVATION'), ('c1000', 'MOSAIC')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|6|NONE
jw02739010001_02105_00006_nrcb4_uncal.fits|V02739010001P0000000002105|2739|10|1|02739010001|2|PRIME_TARGETED_FIXED|1|05|6|NRC_IMAGE|18|13|NIRCAM|NRCB4|SHORT|7|OPH-CORE|Oph Core|FIXED|NIRCam Imaging|SCIENCE|18|1|3|6|1|B|F200W|CLEAR|1|FULLBOX|NULL|6|NULL|1|6|NULL|NRCB4_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o010', 'OBSERVATION'), ('c1000', 'MOSAIC')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|6|NONE
jw02739010001_02105_00006_nrcblong_uncal.fits|V02739010001P0000000002105|2739|10|1|02739010001|2|PRIME_TARGETED_FIXED|1|05|6|NRC_IMAGE|18|13|NIRCAM|NRCBLONG|LONG|7|OPH-CORE|Oph Core|FIXED|NIRCam Imaging|SCIENCE|18|1|3|6|1|B|F444W|CLEAR|1|FULLBOX|NULL|6|NULL|1|6|NULL|NRCB5_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o010', 'OBSERVATION'), ('c1000', 'MOSAIC')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|6|NONE
jw02739011001_02101_00001_nrcb1_uncal.fits|V02739011001P0000000002101|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|01|1|NRC_IMAGE|20|1|NIRCAM|NRCB1|SHORT|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|1|1|1|1|1|B|F140M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|1|NULL|NRCB1_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02101_00001_nrcb2_uncal.fits|V02739011001P0000000002101|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|01|1|NRC_IMAGE|20|1|NIRCAM|NRCB2|SHORT|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|1|1|1|1|1|B|F140M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|1|NULL|NRCB2_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02101_00001_nrcb3_uncal.fits|V02739011001P0000000002101|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|01|1|NRC_IMAGE|20|1|NIRCAM|NRCB3|SHORT|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|1|1|1|1|1|B|F140M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|1|NULL|NRCB3_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02101_00001_nrcb4_uncal.fits|V02739011001P0000000002101|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|01|1|NRC_IMAGE|20|1|NIRCAM|NRCB4|SHORT|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|1|1|1|1|1|B|F140M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|1|NULL|NRCB4_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02101_00001_nrcblong_uncal.fits|V02739011001P0000000002101|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|01|1|NRC_IMAGE|20|1|NIRCAM|NRCBLONG|LONG|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|1|1|1|1|1|B|F300M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|1|NULL|NRCB5_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02101_00002_nrcb1_uncal.fits|V02739011001P0000000002101|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|01|2|NRC_IMAGE|20|1|NIRCAM|NRCB1|SHORT|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|2|1|1|2|1|B|F140M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|2|NULL|NRCB1_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02101_00002_nrcb2_uncal.fits|V02739011001P0000000002101|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|01|2|NRC_IMAGE|20|1|NIRCAM|NRCB2|SHORT|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|2|1|1|2|1|B|F140M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|2|NULL|NRCB2_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02101_00002_nrcb3_uncal.fits|V02739011001P0000000002101|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|01|2|NRC_IMAGE|20|1|NIRCAM|NRCB3|SHORT|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|2|1|1|2|1|B|F140M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|2|NULL|NRCB3_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02101_00002_nrcb4_uncal.fits|V02739011001P0000000002101|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|01|2|NRC_IMAGE|20|1|NIRCAM|NRCB4|SHORT|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|2|1|1|2|1|B|F140M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|2|NULL|NRCB4_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02101_00002_nrcblong_uncal.fits|V02739011001P0000000002101|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|01|2|NRC_IMAGE|20|1|NIRCAM|NRCBLONG|LONG|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|2|1|1|2|1|B|F300M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|2|NULL|NRCB5_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02101_00003_nrcb1_uncal.fits|V02739011001P0000000002101|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|01|3|NRC_IMAGE|20|1|NIRCAM|NRCB1|SHORT|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|3|1|1|3|1|B|F140M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|3|NULL|NRCB1_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02101_00003_nrcb2_uncal.fits|V02739011001P0000000002101|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|01|3|NRC_IMAGE|20|1|NIRCAM|NRCB2|SHORT|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|3|1|1|3|1|B|F140M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|3|NULL|NRCB2_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02101_00003_nrcb3_uncal.fits|V02739011001P0000000002101|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|01|3|NRC_IMAGE|20|1|NIRCAM|NRCB3|SHORT|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|3|1|1|3|1|B|F140M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|3|NULL|NRCB3_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02101_00003_nrcb4_uncal.fits|V02739011001P0000000002101|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|01|3|NRC_IMAGE|20|1|NIRCAM|NRCB4|SHORT|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|3|1|1|3|1|B|F140M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|3|NULL|NRCB4_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02101_00003_nrcblong_uncal.fits|V02739011001P0000000002101|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|01|3|NRC_IMAGE|20|1|NIRCAM|NRCBLONG|LONG|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|3|1|1|3|1|B|F300M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|3|NULL|NRCB5_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02101_00004_nrcb1_uncal.fits|V02739011001P0000000002101|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|01|4|NRC_IMAGE|20|1|NIRCAM|NRCB1|SHORT|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|4|1|1|4|1|B|F140M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|4|NULL|NRCB1_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02101_00004_nrcb2_uncal.fits|V02739011001P0000000002101|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|01|4|NRC_IMAGE|20|1|NIRCAM|NRCB2|SHORT|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|4|1|1|4|1|B|F140M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|4|NULL|NRCB2_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02101_00004_nrcb3_uncal.fits|V02739011001P0000000002101|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|01|4|NRC_IMAGE|20|1|NIRCAM|NRCB3|SHORT|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|4|1|1|4|1|B|F140M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|4|NULL|NRCB3_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02101_00004_nrcb4_uncal.fits|V02739011001P0000000002101|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|01|4|NRC_IMAGE|20|1|NIRCAM|NRCB4|SHORT|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|4|1|1|4|1|B|F140M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|4|NULL|NRCB4_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02101_00004_nrcblong_uncal.fits|V02739011001P0000000002101|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|01|4|NRC_IMAGE|20|1|NIRCAM|NRCBLONG|LONG|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|4|1|1|4|1|B|F300M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|4|NULL|NRCB5_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02101_00005_nrcb1_uncal.fits|V02739011001P0000000002101|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|01|5|NRC_IMAGE|20|1|NIRCAM|NRCB1|SHORT|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|5|1|1|5|1|B|F140M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|5|NULL|NRCB1_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02101_00005_nrcb2_uncal.fits|V02739011001P0000000002101|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|01|5|NRC_IMAGE|20|1|NIRCAM|NRCB2|SHORT|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|5|1|1|5|1|B|F140M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|5|NULL|NRCB2_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02101_00005_nrcb3_uncal.fits|V02739011001P0000000002101|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|01|5|NRC_IMAGE|20|1|NIRCAM|NRCB3|SHORT|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|5|1|1|5|1|B|F140M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|5|NULL|NRCB3_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02101_00005_nrcb4_uncal.fits|V02739011001P0000000002101|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|01|5|NRC_IMAGE|20|1|NIRCAM|NRCB4|SHORT|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|5|1|1|5|1|B|F140M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|5|NULL|NRCB4_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02101_00005_nrcblong_uncal.fits|V02739011001P0000000002101|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|01|5|NRC_IMAGE|20|1|NIRCAM|NRCBLONG|LONG|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|5|1|1|5|1|B|F300M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|5|NULL|NRCB5_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02103_00001_nrcb1_uncal.fits|V02739011001P0000000002103|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|03|1|NRC_IMAGE|20|6|NIRCAM|NRCB1|SHORT|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|6|1|2|1|1|B|F210M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|1|NULL|NRCB1_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02103_00001_nrcb2_uncal.fits|V02739011001P0000000002103|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|03|1|NRC_IMAGE|20|6|NIRCAM|NRCB2|SHORT|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|6|1|2|1|1|B|F210M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|1|NULL|NRCB2_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02103_00001_nrcb3_uncal.fits|V02739011001P0000000002103|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|03|1|NRC_IMAGE|20|6|NIRCAM|NRCB3|SHORT|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|6|1|2|1|1|B|F210M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|1|NULL|NRCB3_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02103_00001_nrcb4_uncal.fits|V02739011001P0000000002103|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|03|1|NRC_IMAGE|20|6|NIRCAM|NRCB4|SHORT|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|6|1|2|1|1|B|F210M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|1|NULL|NRCB4_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02103_00001_nrcblong_uncal.fits|V02739011001P0000000002103|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|03|1|NRC_IMAGE|20|6|NIRCAM|NRCBLONG|LONG|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|6|1|2|1|1|B|F460M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|1|NULL|NRCB5_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02103_00002_nrcb1_uncal.fits|V02739011001P0000000002103|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|03|2|NRC_IMAGE|20|6|NIRCAM|NRCB1|SHORT|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|7|1|2|2|1|B|F210M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|2|NULL|NRCB1_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02103_00002_nrcb2_uncal.fits|V02739011001P0000000002103|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|03|2|NRC_IMAGE|20|6|NIRCAM|NRCB2|SHORT|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|7|1|2|2|1|B|F210M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|2|NULL|NRCB2_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
jw02739011001_02103_00002_nrcb3_uncal.fits|V02739011001P0000000002103|2739|11|1|02739011001|2|PRIME_TARGETED_MOVING|1|03|2|NRC_IMAGE|20|6|NIRCAM|NRCB3|SHORT|2|URANUS|URANUS|MOVING|NIRCam Imaging|SCIENCE|7|1|2|2|1|B|F210M|CLEAR|1|INTRAMODULEBOX|NULL|5|NULL|1|2|NULL|NRCB3_FULL|2025_4a|FULL|NULL|NULL|NULL|NULL|NULL|[('o011', 'OBSERVATION')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|8|NONE
